Movement1 Class
x	y	z	tick	deltaG
Movement1 Class
x	y	z	tick	deltaG
0.01953125	-0.06640625	1.01171875	63428376614731	0.00742851631889674
0.01953125	-0.06640625	1.01171875	63428376615232	6.77131799133868E-05
0.01953125	-0.06640625	1.01171875	63428376615734	0.00382972055702835
0.015625	-0.06640625	1.0078125	63428376616238	0.00389729672523731
0.015625	-0.05859375	1.0078125	63428376616740	0.00438087127452436
0.015625	-0.05859375	1.01171875	63428376617241	0
0.01953125	-0.05859375	1.01171875	63428376617744	0.00403498177208506
0.01953125	-0.05859375	1.015625	63428376618249	0.00738248371481665
0.01171875	-0.0625	1.01953125	63428376618753	0.0151392588399604
0.0078125	-0.06640625	1.01171875	63428376619254	0.00788636085883665
0.015625	-0.0703125	1.01171875	63428376619757	0.00830821042906349
0.01953125	-0.0703125	1.0078125	63428376620256	0.00486668098155674
0.015625	-0.0703125	1.01171875	63428376620755	0.000315972572802803
0.01171875	-0.0703125	1.00390625	63428376621258	0.00752971360068511
0.01171875	-0.06640625	1.0078125	63428376621759	0.00384442456793566
0.01171875	-0.0625	1.015625	63428376622261	0.00742697558358696
0.01171875	-0.0625	1.01171875	63428376622762	0.00774390459964769
0.0078125	-0.0625	1.015625	63428376623265	0.0108089873909267
0.01171875	-0.06640625	1.01171875	63428376623773	0.0035803774084846
0.01171875	-0.05859375	1.01171875	63428376624288	0.00303074932595004
0.01171875	-0.05859375	1	63428376624788	0.0123001792321547
0.015625	-0.05859375	1	63428376625318	0.0122468699784262
0.01953125	-0.05078125	1.0078125	63428376625796	0.00480380642475753
0.01953125	-0.0546875	1.00390625	63428376626301	0.00453440505547253
0.01953125	-0.05859375	1.00390625	63428376626804	0.00383089972872397
0.01171875	-0.0625	1.01171875	63428376627307	0.000180644222059989
0.01171875	-0.0546875	1.015625	63428376627809	0.00356154566053624
0.015625	-0.05859375	1.015625	63428376628308	6.74857416442798E-05
0.01171875	-0.0625	1.01171875	63428376628809	0.00779723168829682
0.015625	-0.0625	1.01171875	63428376629309	0.000158029080532085
0.01171875	-0.06640625	1.00390625	63428376629812	0.00811104294447373
0.01171875	-0.06640625	1.015625	63428376630312	0.00741005617640145
0.015625	-0.0625	1.015625	63428376630822	0.00338676075401612
0.01953125	-0.0546875	1.01953125	63428376631325	0.0147499352790241
0.01953125	-0.05859375	1.015625	63428376631826	0.0074353558721183
0.01953125	-0.0625	1.015625	63428376632328	0.000119950344518394
0.015625	-0.05859375	1.015625	63428376632830	0.00371863453585641
0.01953125	-0.0546875	1.0078125	63428376633332	0.00809211127787313
0.015625	-0.05859375	1.0078125	63428376633834	0.00432820234165066
0.015625	-0.05859375	1.0078125	63428376634337	0.00384653089975595
0.015625	-0.05859375	1.0078125	63428376634840	0.00785159477771691
0.015625	-0.05859375	1.0078125	63428376635342	0.00779828552398842
0.015625	-0.0625	1.015625	63428376635847	0.00838615763878936
0.015625	-0.05859375	1.015625	63428376636347	0.0118494030286449
-0.0625	-0.07421875	1.1015625	63428376636847	0.100023187259225
-0.05859375	-0.4921875	0.6484375	63428376637418	0.197533214524849
0.09765625	-0.63671875	0.5703125	63428376637866	0.156812789942384
-0.01953125	-0.73828125	0.6328125	63428376638367	0.044863822406138
-0.1328125	-0.78515625	0.6484375	63428376638901	0.0132126398545918
0.0078125	-0.88671875	0.6484375	63428376639402	0.084777736205536
0.09375	-0.8671875	0.390625	63428376639907	0.0504534393800327
-0.0390625	-0.85546875	0.06640625	63428376640407	0.158930126823848
-0.50390625	-0.6484375	-0.46875	63428376640909	0.0720874202770714
-0.234375	-0.703125	0.140625	63428376641410	0.26680197481155
-0.125	-0.79296875	0.33203125	63428376641913	0.148784292776127
-0.5703125	-0.25390625	-0.35546875	63428376642418	0.299344682512754
0.44140625	-0.42578125	1.33984375	63428376643095	0.45610292034874
0.1796875	-0.640625	0.98046875	63428376643422	0.175423856267555
0.07421875	-0.75	0.7890625	63428376643924	0.0815237582151922
-0.0078125	-0.73046875	0.75390625	63428376644454	0.0401362469454662
0.87890625	-1.640625	2.34765625	63428376645096	1.98629803720396
0.34375	-1.203125	1.43359375	63428376645489	0.893221745450592
0.14453125	-1.03125	1.03125	63428376646043	0.437305115621146
0.11328125	-1.19140625	1.0625	63428376646486	0.302485900776305
0.01171875	-0.9765625	0.88671875	63428376646993	0.583735430991177
-0.03515625	-0.87890625	0.7890625	63428376647437	0.72119219073265
-0.05078125	-0.82421875	0.7578125	63428376647939	0.782055944463297
-0.46484375	-0.15625	-0.6875	63428376648442	1.05837492351877
-0.26953125	-0.4375	0.046875	63428376649000	1.38686225033197
-0.15234375	-0.6171875	0.33984375	63428376649447	1.18200835937776
-0.13671875	-0.84765625	0.46484375	63428376649949	0.926489859813141
0.01953125	-0.875	0.54296875	63428376650454	0.872895119160425
0.1875	-0.76953125	0.62890625	63428376650962	0.891492767970655
0.24609375	-1.37890625	0.2734375	63428376651547	0.475722609972718
0.12890625	-1.09765625	0.50390625	63428376652015	0.212479086757735
0.0546875	-0.9609375	0.5546875	63428376652465	0.316247463962189
0.23046875	-1.22265625	1.44140625	63428376653080	0.476981158500355
0.109375	-0.96875	1.10546875	63428376653522	0.0468060865406734
0.046875	-0.84765625	0.9296875	63428376654029	0.168151800194795
0.01953125	-0.78125	0.84375	63428376654471	0.27707046535455
-0.015625	-0.84375	1.30859375	63428376655034	0.129970525884806
-0.03515625	-0.78125	1.07421875	63428376655547	0.0984006418871459
-0.04296875	-0.71484375	0.9375	63428376655992	0.247408114635491
-0.09375	-0.7265625	0.6953125	63428376656551	0.417113823182315
0.29296875	-0.6484375	0.56640625	63428376657001	0.517674182323871
0.4375	-0.83203125	0.88671875	63428376657620	0.382806142854792
0.0859375	-0.546875	0.20703125	63428376658004	0.318427699991332
-0.15625	-0.6796875	0.85546875	63428376658509	0.194267965835764
-0.00390625	-0.81640625	1.8359375	63428376659182	1.09981847284515
-0.32421875	-0.19921875	0.6328125	63428376659514	0.171044655770773
-0.23046875	-0.9375	1.36328125	63428376660134	0.761036056441495
-0.6640625	0.21484375	-0.4296875	63428376660573	0.0898455769518138
-0.33984375	-0.4765625	1.0625	63428376661141	0.303598642240668
-0.71875	-0.0234375	-0.0234375	63428376661526	0.189946375078067
-0.51953125	-0.40625	0.296875	63428376662028	0.186213010909076
-0.34765625	-0.62109375	0.48828125	63428376662534	0.0463027217246723
-0.2578125	-0.734375	0.55859375	63428376663032	0.0948617466552545
-0.21484375	-0.78515625	0.5859375	63428376663534	0.13981353654053
-0.1953125	-0.80078125	0.61328125	63428376664036	0.164223367226262
-0.19921875	-0.66015625	0.91015625	63428376664595	0.278717603837004
0.29296875	-0.90234375	2.015625	63428376665215	1.36457655301732
-0.328125	-0.546875	0.40234375	63428376665545	0.109089364042082
-0.35546875	-0.2578125	0.015625	63428376666047	0.423760815990556
-0.265625	-0.51953125	0.28515625	63428376666552	0.213708942070231
-0.57421875	-0.72265625	0.62109375	63428376667054	0.249369643127408
-0.71875	0.05859375	-0.27734375	63428376667556	0.0905293071119455
-0.24609375	-0.3984375	0.14453125	63428376668058	0.373051548253471
-0.0234375	-0.68359375	0.35546875	63428376668558	0.280742763931956
-0.51953125	-0.8671875	0.4375	63428376669058	0.611408051603572
-0.125	-0.8515625	0.5	63428376669560	0.505275213445923
-0.21875	-0.80859375	0.39453125	63428376670062	0.435815371471777
0.05078125	-0.87109375	0.55078125	63428376670564	0.541757902452297
0.3046875	-0.703125	0.48828125	63428376671066	0.418540179804597
-0.09375	-0.53125	0.703125	63428376671569	0.3961222165272
0.0859375	-0.2265625	0.8515625	63428376672070	0.39526091422444
0.12109375	-0.1171875	0.91796875	63428376672572	0.443201718179827
0.09765625	-0.08984375	0.9609375	63428376673075	0.479950487227399
0.078125	-0.07421875	1	63428376673580	0.515683246248675
0.07421875	-0.0703125	0.98828125	63428376674136	0.0122339291383349
